Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,instr.started,instructions.started,ready.started,instr.stopped,ready.keys,ready.rt,ready.duration,contrast.started,ISI_2.started,target_2.started,fixation_2.started,noise_2.started,target_2.stopped,resp_2.started,noise_2.stopped,contrast.stopped,staircase.response,resp_2.rt,resting.started,Rest.started,ready_2.started,Rest.stopped,resting.stopped,ready_2.keys,ready_2.rt,ready_2.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,52,0.00115443,0.011332159999999997,71.22388187500474,,,,,,,,,71.22124312500819,0.00014437500794883817,71.72733404200699,71.72733404200699,72.00874499999918,72.02504695899552,72.15885695900943,72.30702462499903,72.62571950000711,1,-14.136585707994527,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,53,0.00115443,0.010177729999999998,72.63114333400154,,,,,,,,,72.62584229200729,0.0001555420021759346,73.13167079200502,73.13167079200502,73.41384154200205,73.42975358400145,73.56411412500893,73.71159587500733,74.10088733400335,1,-14.056733874997008,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,54,0.00115443,0.010177729999999998,74.11305179199553,,,,,,,,,74.101002084004,0.0001430830016033724,74.6140857499995,74.6140857499995,74.89904812500754,74.90206595900236,75.04953870900499,75.18611612499808,75.47178849999909,1,-14.170586331994855,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,55,0.00115443,0.010177729999999998,75.48435562499799,,,,,,,,,75.47189037500357,0.0001264160091523081,75.97801787500794,75.97801787500794,76.27024762499786,76.27339216700057,76.42083933400863,76.55918345900136,76.7561967500078,0,-14.257478582992917,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,56,0.00115443,0.011332159999999997,76.75866008400044,,,,,,,,,76.75629837499582,0.00012162499479018152,77.26184454200848,77.26184454200848,77.54420358399511,77.5579951670079,77.69471125000564,77.84229575000063,78.09415195899783,1,-14.205562248986098,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,57,0.00115443,0.011332159999999997,78.09954170900164,,,,,,,,,78.09427070899983,0.00015408400213345885,78.61093579200679,78.61093579200679,78.88230337500863,78.89862733399787,79.03212633400108,79.18007775000297,79.48210579200531,1,-14.146652790994267,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,58,0.00115443,0.011332159999999997,79.48748387499654,,,,,,,,,79.48222829200677,0.00016237499949056655,79.98785216700344,79.98785216700344,80.26990300000762,80.28622908399848,80.42005037500348,80.56805254200299,80.73997837500065,1,-14.27295887398941,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,59,0.00115443,0.010177729999999998,80.7520530000038,,,,,,,,,80.74008375000267,0.00011812499724328518,81.24641604200588,81.24641604200588,81.53800654200313,81.54040266700031,81.68854658400232,81.82513120899966,82.00722054200014,1,-14.283492623988423,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,60,0.00115443,0.010177729999999998,82.01196966700081,,,,,,,,,82.00731741699565,0.00012229199637658894,82.51323516700359,82.51323516700359,82.79583250000724,82.80904354200175,82.94557558400265,83.09331429199665,83.2815000420087,1,-14.25741358299274,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,61,0.00115443,0.010177729999999998,83.2940227920044,,,,,,,,,83.2815982500033,0.00011908399756066501,83.78739054199832,83.78739054199832,84.07987450000655,84.08227358400472,84.23051083400787,84.36713483399944,84.38579141700757,1,-14.43741625000257,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,62,0.00115443,0.009023299999999998,84.39779070900113,,,,,,,,,84.3858922500076,0.00012083299225196242,84.8922281670093,84.8922281670093,85.18357595900306,85.18697654199786,85.33410362500581,85.47122449999733,85.65280104200065,1,-14.286053332994925,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,63,0.00115443,0.009023299999999998,85.65816141699906,,,,,,,,,85.65291558399622,0.00014216599811334163,86.15898212500906,86.15898212500906,86.44071554200491,86.45710875000805,86.59130679200462,86.73881979200814,87.49238654199871,0,-13.696956375002628,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,64,0.00115443,0.010177729999999998,87.4977423340024,,,,,,,,,87.49250791700615,0.0001418330066371709,87.99838745899615,87.99838745899615,88.28070395899704,88.29663125000661,88.4306515000062,88.57834766700398,88.79698425000242,0,-14.230533791007474,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,65,0.00115443,0.011332159999999997,88.8018145840033,,,,,,,,,88.79708595899865,0.00011929198808502406,89.30271358400933,89.30271358400933,89.58488220900472,89.60095145899686,89.73511491699901,89.88282737499685,90.43887587499921,1,-13.889329749988974,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,66,0.00115443,0.011332159999999997,90.45134075000533,,,,,,,,,90.43899808400602,0.0001499170030001551,90.94482212500589,90.94482212500589,91.23733000000357,91.2399192090088,91.38783883400902,91.52501579200907,91.77355891700427,1,-14.217951457991148,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,67,0.00115443,0.011332159999999997,91.77893349999795,,,,,,,,,91.77367750000849,0.00014483298582490534,92.27942274999805,92.27942274999805,92.56245633399521,92.57522329200583,92.71186629199656,92.85956691700267,93.16157737500907,1,-14.145667790988227,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,68,0.00115443,0.010177729999999998,93.16706337500364,,,,,,,,,93.16171095900063,0.0001488330017309636,93.66771974999574,93.66771974999574,93.94973970900173,93.96594712500519,94.09988466699724,94.24754629199742,94.7839197919966,0,-13.914836249983637,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,69,0.00115443,0.011332159999999997,94.78911337500904,,,,,,,,,94.78404987500107,0.00014854100299999118,95.28969783399953,95.28969783399953,95.57165504200384,95.58788820900372,95.72212295900681,95.86961404200702,96.30850883400126,1,-14.007843332001357,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,70,0.00115443,0.011332159999999997,96.32127045899688,,,,,,,,,96.30862912500743,0.00015008400077931583,96.81454016700445,96.81454016700445,97.10706720899907,97.11026416700042,97.24415616699844,97.39448137499858,97.77717620899784,0,-14.066731456987327,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
